period,stateId,stateDescription,producertypeid,producerTypeDescription,energysourceid,energySourceDescription,capability,capability-units
1999,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,759,megawatts
1999,VA,Virginia,TOT,All sectors,NG,Natural Gas,2955,megawatts
1999,VA,Virginia,TOT,All sectors,NUC,Nuclear,3392,megawatts
1999,VA,Virginia,TOT,All sectors,OBM,Other Biomass,210,megawatts
1999,VA,Virginia,TOT,All sectors,OT,Other,206,megawatts
1999,VA,Virginia,TOT,All sectors,PET,Petroleum,2231,megawatts
1999,VA,Virginia,TOT,All sectors,SOL,Solar,0,megawatts
1999,VA,Virginia,TOT,All sectors,WOO,Wood,424,megawatts
1998,VA,Virginia,EU,Electric Utilities,ALL,All,15316,megawatts
1998,VA,Virginia,EU,Electric Utilities,COL,Coal,5099,megawatts
1998,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
1998,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,742,megawatts
1998,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,1318,megawatts
1998,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3392,megawatts
1998,VA,Virginia,EU,Electric Utilities,OT,Other,206,megawatts
1998,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2214,megawatts
1998,VA,Virginia,EU,Electric Utilities,SOL,Solar,0,megawatts
1998,VA,Virginia,IPP,Independent Power Producers,ALL,All,3434,megawatts
1998,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1122,megawatts
1998,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,22,megawatts
1998,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,1637,megawatts
1998,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,212,megawatts
1998,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,17,megawatts
1998,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,424,megawatts
1998,VA,Virginia,TOT,All sectors,ALL,All,18749,megawatts
1998,VA,Virginia,TOT,All sectors,COL,Coal,6221,megawatts
1998,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
1998,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,764,megawatts
1998,VA,Virginia,TOT,All sectors,NG,Natural Gas,2955,megawatts
1998,VA,Virginia,TOT,All sectors,NUC,Nuclear,3392,megawatts
1998,VA,Virginia,TOT,All sectors,OBM,Other Biomass,212,megawatts
1998,VA,Virginia,TOT,All sectors,OT,Other,206,megawatts
1998,VA,Virginia,TOT,All sectors,PET,Petroleum,2231,megawatts
1998,VA,Virginia,TOT,All sectors,SOL,Solar,0,megawatts
1998,VA,Virginia,TOT,All sectors,WOO,Wood,424,megawatts
1997,VA,Virginia,EU,Electric Utilities,ALL,All,15293,megawatts
1997,VA,Virginia,EU,Electric Utilities,COL,Coal,5099,megawatts
1997,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
1997,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,740,megawatts
1997,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,1395,megawatts
1997,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3392,megawatts
1997,VA,Virginia,EU,Electric Utilities,OT,Other,129,megawatts
1997,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2193,megawatts
1997,VA,Virginia,EU,Electric Utilities,SOL,Solar,0,megawatts
1997,VA,Virginia,IPP,Independent Power Producers,ALL,All,3439,megawatts
1997,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1150,megawatts
1997,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,22,megawatts
1997,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,832,megawatts
1997,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,218,megawatts
1997,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,823,megawatts
1997,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,396,megawatts
1997,VA,Virginia,TOT,All sectors,ALL,All,18732,megawatts
1997,VA,Virginia,TOT,All sectors,COL,Coal,6249,megawatts
1997,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
1997,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,761,megawatts
1997,VA,Virginia,TOT,All sectors,NG,Natural Gas,2226,megawatts
1997,VA,Virginia,TOT,All sectors,NUC,Nuclear,3392,megawatts
1997,VA,Virginia,TOT,All sectors,OBM,Other Biomass,218,megawatts
1997,VA,Virginia,TOT,All sectors,OT,Other,129,megawatts
1997,VA,Virginia,TOT,All sectors,PET,Petroleum,3016,megawatts
1997,VA,Virginia,TOT,All sectors,SOL,Solar,0,megawatts
1997,VA,Virginia,TOT,All sectors,WOO,Wood,396,megawatts
1996,VA,Virginia,EU,Electric Utilities,ALL,All,14764,megawatts
1996,VA,Virginia,EU,Electric Utilities,COL,Coal,5099,megawatts
1996,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
1996,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,741,megawatts
1996,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,865,megawatts
1996,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3392,megawatts
1996,VA,Virginia,EU,Electric Utilities,OT,Other,129,megawatts
1996,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2193,megawatts
1996,VA,Virginia,EU,Electric Utilities,SOL,Solar,0,megawatts
1996,VA,Virginia,IPP,Independent Power Producers,ALL,All,3609,megawatts
1996,VA,Virginia,IPP,Independent Power Producers,COL,Coal,1119,megawatts
1996,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,22,megawatts
1996,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,1805,megawatts
1996,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,218,megawatts
1996,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,17,megawatts
1996,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,429,megawatts
1996,VA,Virginia,TOT,All sectors,ALL,All,18373,megawatts
1996,VA,Virginia,TOT,All sectors,COL,Coal,6218,megawatts
1996,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
1996,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,762,megawatts
1996,VA,Virginia,TOT,All sectors,NG,Natural Gas,2670,megawatts
1996,VA,Virginia,TOT,All sectors,NUC,Nuclear,3392,megawatts
1996,VA,Virginia,TOT,All sectors,OBM,Other Biomass,218,megawatts
1996,VA,Virginia,TOT,All sectors,OT,Other,129,megawatts
1996,VA,Virginia,TOT,All sectors,PET,Petroleum,2210,megawatts
1996,VA,Virginia,TOT,All sectors,SOL,Solar,0,megawatts
1996,VA,Virginia,TOT,All sectors,WOO,Wood,429,megawatts
1995,VA,Virginia,EU,Electric Utilities,ALL,All,14300,megawatts
1995,VA,Virginia,EU,Electric Utilities,COL,Coal,5451,megawatts
1995,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
1995,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,742,megawatts
1995,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,995,megawatts
1995,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3392,megawatts
1995,VA,Virginia,EU,Electric Utilities,PET,Petroleum,1375,megawatts
1995,VA,Virginia,EU,Electric Utilities,SOL,Solar,0,megawatts
1995,VA,Virginia,IPP,Independent Power Producers,ALL,All,3328,megawatts
1995,VA,Virginia,IPP,Independent Power Producers,COL,Coal,925,megawatts
1995,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,22,megawatts
1995,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,1805,megawatts
1995,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,163,megawatts
1995,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,15,megawatts
1995,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,399,megawatts
1995,VA,Virginia,TOT,All sectors,ALL,All,17627,megawatts
1995,VA,Virginia,TOT,All sectors,COL,Coal,6376,megawatts
1995,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
1995,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,763,megawatts
1995,VA,Virginia,TOT,All sectors,NG,Natural Gas,2800,megawatts
1995,VA,Virginia,TOT,All sectors,NUC,Nuclear,3392,megawatts
1995,VA,Virginia,TOT,All sectors,OBM,Other Biomass,163,megawatts
1995,VA,Virginia,TOT,All sectors,PET,Petroleum,1390,megawatts
1995,VA,Virginia,TOT,All sectors,SOL,Solar,0,megawatts
1995,VA,Virginia,TOT,All sectors,WOO,Wood,399,megawatts
1994,VA,Virginia,EU,Electric Utilities,ALL,All,13764,megawatts
1994,VA,Virginia,EU,Electric Utilities,COL,Coal,4217,megawatts
1994,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
1994,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,764,megawatts
1994,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,400,megawatts
1994,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3349,megawatts
1994,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2690,megawatts
1994,VA,Virginia,EU,Electric Utilities,SOL,Solar,0,megawatts
1994,VA,Virginia,IPP,Independent Power Producers,ALL,All,3332,megawatts
1994,VA,Virginia,IPP,Independent Power Producers,COL,Coal,894,megawatts
1994,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,22,megawatts
1994,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,1805,megawatts
1994,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,163,megawatts
1994,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,15,megawatts
1994,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,433,megawatts
1994,VA,Virginia,TOT,All sectors,ALL,All,17096,megawatts
1994,VA,Virginia,TOT,All sectors,COL,Coal,5111,megawatts
1994,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
1994,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,786,megawatts
1994,VA,Virginia,TOT,All sectors,NG,Natural Gas,2205,megawatts
1994,VA,Virginia,TOT,All sectors,NUC,Nuclear,3349,megawatts
1994,VA,Virginia,TOT,All sectors,OBM,Other Biomass,163,megawatts
1994,VA,Virginia,TOT,All sectors,PET,Petroleum,2705,megawatts
1994,VA,Virginia,TOT,All sectors,SOL,Solar,0,megawatts
1994,VA,Virginia,TOT,All sectors,WOO,Wood,433,megawatts
1993,VA,Virginia,EU,Electric Utilities,ALL,All,14055,megawatts
1993,VA,Virginia,EU,Electric Utilities,COL,Coal,4217,megawatts
1993,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
1993,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,765,megawatts
1993,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,595,megawatts
1993,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3349,megawatts
1993,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2785,megawatts
1993,VA,Virginia,EU,Electric Utilities,SOL,Solar,0,megawatts
1993,VA,Virginia,IPP,Independent Power Producers,ALL,All,2983,megawatts
1993,VA,Virginia,IPP,Independent Power Producers,COL,Coal,894,megawatts
1993,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,22,megawatts
1993,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,1544,megawatts
1993,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,159,megawatts
1993,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,15,megawatts
1993,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,349,megawatts
1993,VA,Virginia,TOT,All sectors,ALL,All,17038,megawatts
1993,VA,Virginia,TOT,All sectors,COL,Coal,5111,megawatts
1993,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
1993,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,787,megawatts
1993,VA,Virginia,TOT,All sectors,NG,Natural Gas,2139,megawatts
1993,VA,Virginia,TOT,All sectors,NUC,Nuclear,3349,megawatts
1993,VA,Virginia,TOT,All sectors,OBM,Other Biomass,159,megawatts
1993,VA,Virginia,TOT,All sectors,PET,Petroleum,2799,megawatts
1993,VA,Virginia,TOT,All sectors,SOL,Solar,0,megawatts
1993,VA,Virginia,TOT,All sectors,WOO,Wood,349,megawatts
1992,VA,Virginia,EU,Electric Utilities,ALL,All,14020,megawatts
1992,VA,Virginia,EU,Electric Utilities,COL,Coal,4217,megawatts
1992,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
1992,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,763,megawatts
1992,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,336,megawatts
1992,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3349,megawatts
1992,VA,Virginia,EU,Electric Utilities,OT,Other,257,megawatts
1992,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2753,megawatts
1992,VA,Virginia,EU,Electric Utilities,SOL,Solar,0,megawatts
1992,VA,Virginia,IPP,Independent Power Producers,ALL,All,2913,megawatts
1992,VA,Virginia,IPP,Independent Power Producers,COL,Coal,913,megawatts
1992,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,18,megawatts
1992,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,1474,megawatts
1992,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,153,megawatts
1992,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,6,megawatts
1992,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,349,megawatts
1992,VA,Virginia,TOT,All sectors,ALL,All,16933,megawatts
1992,VA,Virginia,TOT,All sectors,COL,Coal,5130,megawatts
1992,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
1992,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,781,megawatts
1992,VA,Virginia,TOT,All sectors,NG,Natural Gas,1810,megawatts
1992,VA,Virginia,TOT,All sectors,NUC,Nuclear,3349,megawatts
1992,VA,Virginia,TOT,All sectors,OBM,Other Biomass,153,megawatts
1992,VA,Virginia,TOT,All sectors,OT,Other,257,megawatts
1992,VA,Virginia,TOT,All sectors,PET,Petroleum,2759,megawatts
1992,VA,Virginia,TOT,All sectors,SOL,Solar,0,megawatts
1992,VA,Virginia,TOT,All sectors,WOO,Wood,349,megawatts
1991,VA,Virginia,EU,Electric Utilities,ALL,All,13652,megawatts
1991,VA,Virginia,EU,Electric Utilities,COL,Coal,4210,megawatts
1991,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
1991,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,765,megawatts
1991,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,136,megawatts
1991,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3382,megawatts
1991,VA,Virginia,EU,Electric Utilities,OT,Other,62,megawatts
1991,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2753,megawatts
1991,VA,Virginia,EU,Electric Utilities,SOL,Solar,0,megawatts
1991,VA,Virginia,IPP,Independent Power Producers,ALL,All,1835,megawatts
1991,VA,Virginia,IPP,Independent Power Producers,COL,Coal,462,megawatts
1991,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,18,megawatts
1991,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,698,megawatts
1991,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,150,megawatts
1991,VA,Virginia,IPP,Independent Power Producers,PET,Petroleum,159,megawatts
1991,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,349,megawatts
1991,VA,Virginia,TOT,All sectors,ALL,All,15488,megawatts
1991,VA,Virginia,TOT,All sectors,COL,Coal,4672,megawatts
1991,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
1991,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,782,megawatts
1991,VA,Virginia,TOT,All sectors,NG,Natural Gas,833,megawatts
1991,VA,Virginia,TOT,All sectors,NUC,Nuclear,3382,megawatts
1991,VA,Virginia,TOT,All sectors,OBM,Other Biomass,150,megawatts
1991,VA,Virginia,TOT,All sectors,OT,Other,62,megawatts
1991,VA,Virginia,TOT,All sectors,PET,Petroleum,2912,megawatts
1991,VA,Virginia,TOT,All sectors,SOL,Solar,0,megawatts
1991,VA,Virginia,TOT,All sectors,WOO,Wood,349,megawatts
1990,VA,Virginia,EU,Electric Utilities,ALL,All,13661,megawatts
1990,VA,Virginia,EU,Electric Utilities,COL,Coal,4225,megawatts
1990,VA,Virginia,EU,Electric Utilities,HPS,Pumped Storage,2345,megawatts
1990,VA,Virginia,EU,Electric Utilities,HYC,Hydroelectric,765,megawatts
1990,VA,Virginia,EU,Electric Utilities,NG,Natural Gas,130,megawatts
1990,VA,Virginia,EU,Electric Utilities,NUC,Nuclear,3382,megawatts
1990,VA,Virginia,EU,Electric Utilities,OT,Other,62,megawatts
1990,VA,Virginia,EU,Electric Utilities,PET,Petroleum,2752,megawatts
1990,VA,Virginia,EU,Electric Utilities,SOL,Solar,0,megawatts
1990,VA,Virginia,IPP,Independent Power Producers,ALL,All,1404,megawatts
1990,VA,Virginia,IPP,Independent Power Producers,COL,Coal,373,megawatts
1990,VA,Virginia,IPP,Independent Power Producers,HYC,Hydroelectric,13,megawatts
1990,VA,Virginia,IPP,Independent Power Producers,NG,Natural Gas,531,megawatts
1990,VA,Virginia,IPP,Independent Power Producers,OBM,Other Biomass,147,megawatts
1990,VA,Virginia,IPP,Independent Power Producers,WOO,Wood,340,megawatts
1990,VA,Virginia,TOT,All sectors,ALL,All,15065,megawatts
1990,VA,Virginia,TOT,All sectors,COL,Coal,4598,megawatts
1990,VA,Virginia,TOT,All sectors,HPS,Pumped Storage,2345,megawatts
1990,VA,Virginia,TOT,All sectors,HYC,Hydroelectric,778,megawatts
1990,VA,Virginia,TOT,All sectors,NG,Natural Gas,661,megawatts
1990,VA,Virginia,TOT,All sectors,NUC,Nuclear,3382,megawatts
1990,VA,Virginia,TOT,All sectors,OBM,Other Biomass,147,megawatts
1990,VA,Virginia,TOT,All sectors,OT,Other,62,megawatts
1990,VA,Virginia,TOT,All sectors,PET,Petroleum,2752,megawatts
1990,VA,Virginia,TOT,All sectors,SOL,Solar,0,megawatts
1990,VA,Virginia,TOT,All sectors,WOO,Wood,340,megawatts
